x_val,random_sum_rate,norm_sum_rate,proposed_sum_rate,ga_sum_rate,random_avg_qoe,norm_avg_qoe,proposed_avg_qoe,ga_avg_qoe
2,4.27318e+06,4.06353e+06,4.55626e+06,4.60321e+06,6.24099,6.15904,6.11913,5.56175
3,4.542e+06,4.3052e+06,4.88181e+06,4.91264e+06,6.67045,6.36981,6.27312,5.46069
4,4.78524e+06,4.61592e+06,5.12883e+06,5.30809e+06,6.64254,6.39332,6.03618,5.34583
5,4.96688e+06,5.0472e+06,5.28802e+06,5.4216e+06,7.03988,6.50835,5.95879,5.30873
6,5.08722e+06,5.51207e+06,5.43604e+06,5.56425e+06,6.94686,6.58584,5.74582,5.24763
7,5.23257e+06,5.40935e+06,5.44051e+06,5.65395e+06,7.21139,6.15577,5.65837,5.19809
8,5.23166e+06,5.51276e+06,5.42066e+06,5.75348e+06,7.07044,5.89342,5.61258,5.13598
10,5.23635e+06,5.43288e+06,5.41381e+06,5.91227e+06,7.11192,5.70798,5.63779,5.09812
