x_val,random_sum_rate,norm_sum_rate,proposed_sum_rate,ga_sum_rate,random_avg_qoe,norm_avg_qoe,proposed_avg_qoe,ga_avg_qoe
-25,2.80101e+06,2.55117e+06,3.0406e+06,3.22464e+06,11.8873,11.9379,11.652,11.4414
-22.1429,3.22134e+06,2.91908e+06,3.53886e+06,3.66004e+06,11.6107,11.6939,11.3283,11.1527
-19.2857,3.69832e+06,3.37815e+06,4.06433e+06,4.14519e+06,11.2994,11.3949,10.9858,10.8365
-16.4286,4.18284e+06,3.88589e+06,4.5459e+06,4.60452e+06,10.9829,11.0645,10.6696,10.5288
-13.5714,4.62137e+06,4.37788e+06,4.92961e+06,5.00851e+06,10.6948,10.7425,10.4158,10.2547
-10.7143,4.97386e+06,4.79381e+06,5.18882e+06,5.30835e+06,10.4618,10.4682,10.2148,10.0412
-7.85714,5.22656e+06,5.10297e+06,5.3245e+06,5.54095e+06,10.2938,10.2631,10.0279,9.8748
-5,5.39036e+06,5.30867e+06,5.36648e+06,5.68994e+06,10.1843,10.1259,9.92105,9.76342
