x_val,random_sum_rate,norm_sum_rate,qoe_sum_rate,exhaustive_sum_rate,ga_sum_rate,random_avg_qoe,norm_avg_qoe,qoe_avg_qoe,exhaustive_avg_qoe,ga_avg_qoe
-25,2.52907e+06,2.85239e+06,2.67462e+06,2.71471e+06,2.66877e+06,7.55967,7.99898,6.99415,7.49697,7.56001
-22.1429,2.90495e+06,2.82124e+06,3.04282e+06,2.83838e+06,2.80273e+06,7.36972,7.80934,6.49144,6.99263,6.99486
-19.2857,2.79737e+06,2.87273e+06,3.10388e+06,2.94165e+06,2.86294e+06,6.8047,7.36815,5.98999,6.92736,6.92987
-16.4286,2.74405e+06,2.80087e+06,2.89323e+06,2.82056e+06,2.82056e+06,6.17925,6.36436,5.74229,6.11651,6.11651
-13.5714,2.98464e+06,2.87273e+06,3.01795e+06,3.24826e+06,3.32911e+06,5.73888,5.80414,5.74139,5.73952,5.73752
-10.7143,3.02903e+06,3.18571e+06,3.2334e+06,3.16571e+06,3.18734e+06,5.739,5.74031,5.67528,5.74187,5.74105
-7.85714,3.17444e+06,3.26067e+06,3.22078e+06,3.1206e+06,3.08685e+06,5.74117,5.73842,5.74287,5.743,5.74297
-5,3.56726e+06,2.98085e+06,3.96619e+06,3.63777e+06,3.74735e+06,5.73991,5.74332,5.73987,5.73992,5.73936
