x_val,random_sum_rate,norm_sum_rate,proposed_sum_rate,ga_sum_rate,random_avg_qoe,norm_avg_qoe,proposed_avg_qoe,ga_avg_qoe
3,4.31681e+06,5.43684e+06,5.52176e+06,5.63647e+06,6.06081,3.8382,3.60041,3.69204
4,4.51656e+06,5.33468e+06,5.43237e+06,5.39949e+06,7.16324,5.17286,4.95543,5.37131
5,4.22313e+06,5.25721e+06,5.35449e+06,4.63831e+06,7.46703,5.90267,5.63244,6.24055
6,4.18765e+06,5.36276e+06,5.30034e+06,4.45659e+06,7.76469,6.22863,5.89001,6.45461
7,4.24879e+06,5.43627e+06,5.43884e+06,4.27958e+06,7.7294,6.56936,6.2585,6.68994
8,4.08477e+06,5.44849e+06,5.44799e+06,4.20249e+06,7.88427,7.12279,6.65376,6.84116
