x_val,random_sum_rate,norm_sum_rate,qoe_sum_rate,exhaustive_sum_rate,ga_sum_rate,random_avg_qoe,norm_avg_qoe,qoe_avg_qoe,exhaustive_avg_qoe,ga_avg_qoe
-25,2.52907e+06,2.85239e+06,2.73488e+06,2.71471e+06,2.66877e+06,6.86537,7.55398,5.98593,6.99006,7.05325
-22.1429,2.90495e+06,2.82124e+06,2.99508e+06,2.83838e+06,2.80273e+06,6.67459,7.42676,5.73355,6.48479,6.55001
-19.2857,2.79737e+06,2.87273e+06,3.06621e+06,2.94165e+06,2.86294e+06,5.98449,6.54781,5.73207,6.10647,6.0472
-16.4286,2.74405e+06,2.80087e+06,2.81625e+06,2.82056e+06,2.82056e+06,5.85921,5.85645,5.73589,5.73382,5.73382
-13.5714,2.98464e+06,2.87273e+06,3.01795e+06,3.24826e+06,3.32911e+06,5.73059,5.73406,5.73397,5.73083,5.72817
-10.7143,3.02903e+06,3.18571e+06,3.2334e+06,3.16571e+06,3.18734e+06,5.66866,5.73205,5.66814,5.73459,5.73336
-7.85714,3.17444e+06,3.26067e+06,3.22078e+06,3.1206e+06,3.08685e+06,5.73346,5.72966,5.73612,5.7363,5.73626
-5,3.56726e+06,2.98085e+06,3.96619e+06,3.63777e+06,3.74735e+06,5.73162,5.73682,5.73145,5.73163,5.73075
