x_val,random_sum_rate,norm_sum_rate,proposed_sum_rate,ga_sum_rate,random_avg_qoe,norm_avg_qoe,proposed_avg_qoe,ga_avg_qoe
2,4.26965e+06,4.0362e+06,4.64182e+06,4.68232e+06,6.24499,6.16806,6.09482,5.52829
3,4.56462e+06,4.28972e+06,4.94321e+06,4.94064e+06,6.69538,6.40221,6.24543,5.45626
4,4.83218e+06,4.68584e+06,5.19286e+06,5.29949e+06,6.62925,6.35882,6.02985,5.3587
5,4.88063e+06,5.06822e+06,5.22705e+06,5.38678e+06,7.0915,6.54908,5.912,5.30509
6,5.10279e+06,5.54409e+06,5.33745e+06,5.67241e+06,6.8679,6.52216,5.68962,5.21638
7,5.17591e+06,5.52205e+06,5.28461e+06,5.61119e+06,7.07804,6.14307,5.68179,5.24559
8,5.20112e+06,5.48413e+06,5.34367e+06,5.84161e+06,7.02933,5.90827,5.66098,5.1435
10,5.23361e+06,5.49698e+06,5.32642e+06,5.94021e+06,7.03089,5.71507,5.65644,5.11549
