x_val,random_sum_rate,norm_sum_rate,proposed_sum_rate,ga_sum_rate,random_avg_qoe,norm_avg_qoe,proposed_avg_qoe,ga_avg_qoe
2,4.27318e+06,4.06353e+06,4.55488e+06,4.84522e+06,8.05069,8.28396,7.65066,7.24437
3,4.542e+06,4.3052e+06,4.85188e+06,5.3235e+06,7.95232,8.08369,7.33396,6.76182
4,4.78524e+06,4.61592e+06,5.05541e+06,5.69023e+06,7.63513,7.75116,6.98003,6.28302
5,4.96688e+06,5.0472e+06,5.19335e+06,5.99658e+06,7.61852,7.34124,6.80237,6.01506
6,5.08722e+06,5.51207e+06,5.29663e+06,6.2228e+06,7.40032,6.77681,6.6381,5.71723
7,5.23257e+06,5.40935e+06,5.29806e+06,6.34528e+06,7.33067,6.73402,6.6235,5.6246
8,5.23166e+06,5.51276e+06,5.27304e+06,6.43499e+06,7.2947,6.51394,6.6519,5.50176
10,5.23635e+06,5.43288e+06,5.27288e+06,6.55074e+06,7.3474,6.5319,6.64277,5.36568
